vinedo_id,timestamp,temp_aire,humedad_aire,presion_atm,punto_rocio
Cuartel_Cabernet_2,2026-05-16T06:00:00,5.52,78.16,917.2,2.02
Cuartel_Cabernet_2,2026-05-16T07:00:00,5.92,74.36,918.0,1.73
Cuartel_Cabernet_2,2026-05-16T08:00:00,6.99,68.67,918.6,1.64
Cuartel_Cabernet_2,2026-05-16T09:00:00,8.08,64.18,919.0,1.73
Cuartel_Cabernet_2,2026-05-16T10:00:00,8.74,61.63,919.0,1.78
Cuartel_Cabernet_2,2026-05-16T11:00:00,9.09,59.78,918.6,1.69
Cuartel_Cabernet_2,2026-05-16T12:00:00,9.4,58.01,918.0,1.55
Cuartel_Cabernet_2,2026-05-16T13:00:00,9.5,57.1,917.6,1.43
Cuartel_Cabernet_2,2026-05-16T14:00:00,9.2,57.65,917.8,1.29
Cuartel_Cabernet_2,2026-05-16T15:00:00,8.38,60.17,918.3,1.11
Cuartel_Cabernet_2,2026-05-16T16:00:00,7.1,64.99,919.1,0.97
Cuartel_Cabernet_2,2026-05-16T17:00:00,5.75,70.93,920.1,0.89
Cuartel_Cabernet_2,2026-05-16T18:00:00,4.98,73.71,920.8,0.68
Cuartel_Cabernet_2,2026-05-16T19:00:00,4.12,77.07,921.3,0.46
Cuartel_Cabernet_2,2026-05-16T20:00:00,3.74,78.24,921.4,0.31
Cuartel_Cabernet_2,2026-05-16T21:00:00,3.47,79.37,921.4,0.25
Cuartel_Cabernet_2,2026-05-16T22:00:00,3.27,80.68,921.3,0.27
Cuartel_Cabernet_2,2026-05-16T23:00:00,3.11,81.78,921.1,0.28
Cuartel_Cabernet_2,2026-05-17T00:00:00,2.93,82.62,921.0,0.24
Cuartel_Cabernet_2,2026-05-17T01:00:00,2.86,82.43,920.9,0.15
Cuartel_Cabernet_2,2026-05-17T02:00:00,2.68,82.47,920.5,-0.01
Cuartel_Cabernet_2,2026-05-17T03:00:00,2.22,83.94,920.1,-0.25
Cuartel_Cabernet_2,2026-05-17T04:00:00,1.79,85.26,919.7,-0.52
Cuartel_Cabernet_2,2026-05-17T05:00:00,1.33,86.82,919.8,-0.76
Cuartel_Cabernet_2,2026-05-17T06:00:00,1.18,86.49,920.4,-0.96
Cuartel_Cabernet_2,2026-05-17T07:00:00,4.04,71.16,921.0,-0.8
Cuartel_Cabernet_2,2026-05-17T08:00:00,7.07,55.92,921.3,-1.15
Cuartel_Cabernet_2,2026-05-17T09:00:00,9.14,48.19,921.4,-1.24
Cuartel_Cabernet_2,2026-05-17T10:00:00,10.7,43.17,921.2,-1.3
Cuartel_Cabernet_2,2026-05-17T11:00:00,11.99,38.66,920.7,-1.63
Cuartel_Cabernet_2,2026-05-17T12:00:00,12.95,34.89,920.1,-2.15
Cuartel_Cabernet_2,2026-05-17T13:00:00,13.44,32.35,919.7,-2.72
Cuartel_Cabernet_2,2026-05-17T14:00:00,13.37,31.25,919.6,-3.24
Cuartel_Cabernet_2,2026-05-17T15:00:00,12.6,32.16,919.9,-3.51
Cuartel_Cabernet_2,2026-05-17T16:00:00,9.15,43.03,920.4,-2.7
Cuartel_Cabernet_2,2026-05-17T17:00:00,6.82,49.11,920.8,-3.05
Cuartel_Cabernet_2,2026-05-17T18:00:00,6.08,51.23,921.2,-3.14
Cuartel_Cabernet_2,2026-05-17T19:00:00,5.49,53.54,921.3,-3.14
Cuartel_Cabernet_2,2026-05-17T20:00:00,5.08,55.08,921.2,-3.11
Cuartel_Cabernet_2,2026-05-17T21:00:00,4.69,56.93,921.0,-3.05
Cuartel_Cabernet_2,2026-05-17T22:00:00,4.26,58.66,920.8,-3.03
Cuartel_Cabernet_2,2026-05-17T23:00:00,3.78,60.48,920.6,-3.07
Cuartel_Cabernet_2,2026-05-18T00:00:00,3.27,62.31,920.5,-3.15
Cuartel_Cabernet_2,2026-05-18T01:00:00,2.86,63.74,920.3,-3.26
Cuartel_Cabernet_2,2026-05-18T02:00:00,2.67,64.0,920.1,-3.36
Cuartel_Cabernet_2,2026-05-18T03:00:00,2.6,63.89,919.7,-3.45
Cuartel_Cabernet_2,2026-05-18T04:00:00,2.43,64.45,919.4,-3.52
Cuartel_Cabernet_2,2026-05-18T05:00:00,2.15,65.33,919.4,-3.63
Cuartel_Cabernet_2,2026-05-18T06:00:00,2.09,65.0,919.6,-3.82
Cuartel_Cabernet_2,2026-05-18T07:00:00,4.76,55.37,919.7,-3.42
Cuartel_Cabernet_2,2026-05-18T08:00:00,8.2,44.49,919.6,-3.24
Cuartel_Cabernet_2,2026-05-18T09:00:00,11.76,36.31,919.2,-2.78
Cuartel_Cabernet_2,2026-05-18T10:00:00,14.86,30.42,918.5,-2.41
Cuartel_Cabernet_2,2026-05-18T11:00:00,16.87,26.57,917.5,-2.46
Cuartel_Cabernet_2,2026-05-18T12:00:00,18.06,24.12,916.4,-2.73
Cuartel_Cabernet_2,2026-05-18T13:00:00,18.47,22.87,915.7,-3.04
Cuartel_Cabernet_2,2026-05-18T14:00:00,18.14,22.99,915.5,-3.23
Cuartel_Cabernet_2,2026-05-18T15:00:00,16.92,24.83,915.5,-3.25
Cuartel_Cabernet_2,2026-05-18T16:00:00,12.89,33.38,915.5,-2.78
Cuartel_Cabernet_2,2026-05-18T17:00:00,10.13,39.49,915.7,-2.97
Cuartel_Cabernet_2,2026-05-18T18:00:00,9.02,41.8,916.1,-3.21
Cuartel_Cabernet_2,2026-05-18T19:00:00,8.3,42.96,916.2,-3.55
Cuartel_Cabernet_2,2026-05-18T20:00:00,7.54,44.82,916.2,-3.79
Cuartel_Cabernet_2,2026-05-18T21:00:00,6.42,48.09,916.1,-3.94
Cuartel_Cabernet_2,2026-05-18T22:00:00,5.62,50.18,916.1,-4.21
Cuartel_Cabernet_2,2026-05-18T23:00:00,5.22,50.93,916.1,-4.53
Cuartel_Cabernet_2,2026-05-19T00:00:00,5.1,50.35,915.9,-4.93
Cuartel_Cabernet_2,2026-05-19T01:00:00,5.09,49.37,915.7,-5.3
Cuartel_Cabernet_2,2026-05-19T02:00:00,4.99,48.53,915.5,-5.66
Cuartel_Cabernet_2,2026-05-19T03:00:00,4.5,49.52,915.4,-5.85
Cuartel_Cabernet_2,2026-05-19T04:00:00,4.12,50.14,915.4,-6.03
Cuartel_Cabernet_2,2026-05-19T05:00:00,3.84,50.79,915.6,-6.22
Cuartel_Cabernet_2,2026-05-19T06:00:00,3.75,51.14,916.1,-6.24
Cuartel_Cabernet_2,2026-05-19T07:00:00,6.48,44.57,916.6,-5.1
Cuartel_Cabernet_2,2026-05-19T08:00:00,10.07,37.08,917.0,-4.11
Cuartel_Cabernet_2,2026-05-19T09:00:00,12.94,30.29,917.4,-4.49
Cuartel_Cabernet_2,2026-05-19T10:00:00,15.3,27.26,917.5,-3.74
Cuartel_Cabernet_2,2026-05-19T11:00:00,17.14,25.06,917.2,-3.17
Cuartel_Cabernet_2,2026-05-19T12:00:00,18.4,23.34,916.7,-2.97
Cuartel_Cabernet_2,2026-05-19T13:00:00,19.04,22.28,916.3,-3.01
Cuartel_Cabernet_2,2026-05-19T14:00:00,18.96,22.12,916.1,-3.13
Cuartel_Cabernet_2,2026-05-19T15:00:00,17.7,24.45,916.3,-2.82
Cuartel_Cabernet_2,2026-05-19T16:00:00,12.71,36.31,916.7,-1.83
Cuartel_Cabernet_2,2026-05-19T17:00:00,10.49,39.78,917.4,-2.54
Cuartel_Cabernet_2,2026-05-19T18:00:00,9.83,41.37,918.2,-2.61
Cuartel_Cabernet_2,2026-05-19T19:00:00,10.22,39.85,918.8,-2.77
Cuartel_Cabernet_2,2026-05-19T20:00:00,10.51,38.64,919.1,-2.91
Cuartel_Cabernet_2,2026-05-19T21:00:00,9.43,41.54,919.1,-2.91
Cuartel_Cabernet_2,2026-05-19T22:00:00,7.55,47.2,919.3,-2.91
Cuartel_Cabernet_2,2026-05-19T23:00:00,6.13,52.06,919.6,-2.92
Cuartel_Cabernet_2,2026-05-20T00:00:00,5.39,54.49,919.9,-2.97
Cuartel_Cabernet_2,2026-05-20T01:00:00,4.95,55.69,920.1,-3.12
Cuartel_Cabernet_2,2026-05-20T02:00:00,4.67,56.11,920.3,-3.28
Cuartel_Cabernet_2,2026-05-20T03:00:00,4.43,56.72,920.5,-3.37
Cuartel_Cabernet_2,2026-05-20T04:00:00,4.13,57.96,921.0,-3.36
Cuartel_Cabernet_2,2026-05-20T05:00:00,3.92,58.49,921.6,-3.47
Cuartel_Cabernet_2,2026-05-20T06:00:00,3.99,57.51,922.2,-3.62
Cuartel_Cabernet_2,2026-05-20T07:00:00,7.54,46.12,922.6,-3.28
Cuartel_Cabernet_2,2026-05-20T08:00:00,11.14,35.53,922.8,-3.47
Cuartel_Cabernet_2,2026-05-20T09:00:00,13.5,30.51,922.8,-3.43
Cuartel_Cabernet_2,2026-05-20T10:00:00,15.17,27.63,922.3,-3.33
Cuartel_Cabernet_2,2026-05-20T11:00:00,16.27,25.73,921.6,-3.31
Cuartel_Cabernet_2,2026-05-20T12:00:00,16.79,24.8,920.8,-3.36
Cuartel_Cabernet_2,2026-05-20T13:00:00,16.83,24.72,920.4,-3.38
Cuartel_Cabernet_2,2026-05-20T14:00:00,16.35,25.41,920.4,-3.41
Cuartel_Cabernet_2,2026-05-20T15:00:00,15.2,27.87,920.5,-3.16
Cuartel_Cabernet_2,2026-05-20T16:00:00,11.24,38.2,920.8,-2.43
Cuartel_Cabernet_2,2026-05-20T17:00:00,9.02,44.08,921.2,-2.51
Cuartel_Cabernet_2,2026-05-20T18:00:00,8.72,45.01,921.6,-2.47
Cuartel_Cabernet_2,2026-05-20T19:00:00,9.01,44.02,921.9,-2.51
Cuartel_Cabernet_2,2026-05-20T20:00:00,8.52,45.37,921.9,-2.56
Cuartel_Cabernet_2,2026-05-20T21:00:00,7.82,47.86,921.8,-2.5
Cuartel_Cabernet_2,2026-05-20T22:00:00,7.34,48.87,921.7,-2.65
Cuartel_Cabernet_2,2026-05-20T23:00:00,6.99,49.74,921.3,-2.75
Cuartel_Cabernet_2,2026-05-21T00:00:00,6.6,50.91,920.7,-2.81
Cuartel_Cabernet_2,2026-05-21T01:00:00,6.27,51.89,920.1,-2.87
Cuartel_Cabernet_2,2026-05-21T02:00:00,6.15,52.29,919.5,-2.89
Cuartel_Cabernet_2,2026-05-21T03:00:00,5.98,53.53,919.3,-2.79
Cuartel_Cabernet_2,2026-05-21T04:00:00,5.65,56.06,919.3,-2.47
Cuartel_Cabernet_2,2026-05-21T05:00:00,5.41,58.83,919.7,-2.06
Cuartel_Cabernet_2,2026-05-21T06:00:00,5.25,61.35,920.3,-1.68
Cuartel_Cabernet_2,2026-05-21T07:00:00,6.09,59.48,920.8,-1.27
Cuartel_Cabernet_2,2026-05-21T08:00:00,7.98,54.19,921.3,-0.76
Cuartel_Cabernet_2,2026-05-21T09:00:00,9.76,49.15,921.3,-0.43
Cuartel_Cabernet_2,2026-05-21T10:00:00,10.92,45.79,920.8,-0.3
Cuartel_Cabernet_2,2026-05-21T11:00:00,12.04,43.63,920.0,0.06
Cuartel_Cabernet_2,2026-05-21T12:00:00,13.67,40.87,919.1,0.61
Cuartel_Cabernet_2,2026-05-21T13:00:00,15.02,37.85,918.4,0.75
Cuartel_Cabernet_2,2026-05-21T14:00:00,15.27,36.98,918.1,0.67
Cuartel_Cabernet_2,2026-05-21T15:00:00,14.42,38.97,918.2,0.65
Cuartel_Cabernet_2,2026-05-21T16:00:00,11.2,48.7,918.4,0.82
Cuartel_Cabernet_2,2026-05-21T17:00:00,8.3,59.6,919.0,0.92
Cuartel_Cabernet_2,2026-05-21T18:00:00,7.31,63.95,919.5,0.97
Cuartel_Cabernet_2,2026-05-21T19:00:00,6.83,66.11,919.8,0.97
Cuartel_Cabernet_2,2026-05-21T20:00:00,6.59,67.2,919.7,0.97
Cuartel_Cabernet_2,2026-05-21T21:00:00,5.84,71.22,919.3,1.01
Cuartel_Cabernet_2,2026-05-21T22:00:00,5.04,75.27,919.0,1.01
Cuartel_Cabernet_2,2026-05-21T23:00:00,4.41,78.46,918.8,0.96
Cuartel_Cabernet_2,2026-05-22T00:00:00,3.79,81.76,918.5,0.9
Cuartel_Cabernet_2,2026-05-22T01:00:00,3.31,83.8,918.4,0.77
Cuartel_Cabernet_2,2026-05-22T02:00:00,2.98,84.81,918.3,0.59
Cuartel_Cabernet_2,2026-05-22T03:00:00,2.76,84.97,918.4,0.38
Cuartel_Cabernet_2,2026-05-22T04:00:00,2.59,84.23,918.7,0.09
Cuartel_Cabernet_2,2026-05-22T05:00:00,2.44,83.56,919.1,-0.21
Cuartel_Cabernet_2,2026-05-22T06:00:00,2.44,81.97,919.4,-0.49
Cuartel_Cabernet_2,2026-05-22T07:00:00,4.89,68.98,919.6,-0.44
Cuartel_Cabernet_2,2026-05-22T08:00:00,8.31,55.45,919.7,-0.17
Cuartel_Cabernet_2,2026-05-22T09:00:00,11.35,46.95,919.3,0.37
Cuartel_Cabernet_2,2026-05-22T10:00:00,13.86,41.36,918.7,0.91
Cuartel_Cabernet_2,2026-05-22T11:00:00,16.05,37.01,917.7,1.33
Cuartel_Cabernet_2,2026-05-22T12:00:00,17.5,34.45,916.7,1.64
Cuartel_Cabernet_2,2026-05-22T13:00:00,18.0,34.06,916.0,1.94
Cuartel_Cabernet_2,2026-05-22T14:00:00,17.71,35.19,915.7,2.15
Cuartel_Cabernet_2,2026-05-22T15:00:00,16.54,38.36,915.8,2.32
Cuartel_Cabernet_2,2026-05-22T16:00:00,12.94,49.3,916.2,2.58
Cuartel_Cabernet_2,2026-05-22T17:00:00,10.41,58.89,916.7,2.73
Cuartel_Cabernet_2,2026-05-22T18:00:00,9.26,64.4,917.2,2.91
Cuartel_Cabernet_2,2026-05-22T19:00:00,8.43,68.67,917.4,3.01
Cuartel_Cabernet_2,2026-05-22T20:00:00,7.73,72.56,917.2,3.09
Cuartel_Cabernet_2,2026-05-22T21:00:00,6.8,77.91,917.1,3.17
Cuartel_Cabernet_2,2026-05-22T22:00:00,5.8,83.63,917.0,3.19
Cuartel_Cabernet_2,2026-05-22T23:00:00,5.14,87.23,917.0,3.11
Cuartel_Cabernet_2,2026-05-23T00:00:00,4.73,89.23,916.9,2.98
Cuartel_Cabernet_2,2026-05-23T01:00:00,4.14,92.43,916.5,2.82
Cuartel_Cabernet_2,2026-05-23T02:00:00,4.13,90.66,916.0,2.5
Cuartel_Cabernet_2,2026-05-23T03:00:00,4.03,88.2,915.6,1.94
Cuartel_Cabernet_2,2026-05-23T04:00:00,3.98,85.07,915.3,1.35
Cuartel_Cabernet_2,2026-05-23T05:00:00,3.98,83.43,915.1,1.02
Cuartel_Cabernet_2,2026-05-23T06:00:00,3.99,83.21,915.3,0.94
Cuartel_Cabernet_2,2026-05-23T07:00:00,5.75,74.56,915.6,1.22
Cuartel_Cabernet_2,2026-05-23T08:00:00,7.97,65.52,915.6,1.57
Cuartel_Cabernet_2,2026-05-23T09:00:00,10.01,58.14,915.3,1.83
Cuartel_Cabernet_2,2026-05-23T10:00:00,12.73,49.3,914.6,2.13
Cuartel_Cabernet_2,2026-05-23T11:00:00,15.08,42.27,913.5,2.22
Cuartel_Cabernet_2,2026-05-23T12:00:00,16.9,37.35,912.3,2.17
Cuartel_Cabernet_2,2026-05-23T13:00:00,17.72,35.22,911.6,2.14
Cuartel_Cabernet_2,2026-05-23T14:00:00,17.54,35.69,911.4,2.17
Cuartel_Cabernet_2,2026-05-23T15:00:00,16.19,39.61,911.7,2.45
Cuartel_Cabernet_2,2026-05-23T16:00:00,13.21,49.27,912.0,2.82
Cuartel_Cabernet_2,2026-05-23T17:00:00,11.07,57.53,912.4,2.99
Cuartel_Cabernet_2,2026-05-23T18:00:00,9.54,63.39,912.9,2.88
Cuartel_Cabernet_2,2026-05-23T19:00:00,8.34,68.48,912.9,2.75
Cuartel_Cabernet_2,2026-05-23T20:00:00,7.38,72.97,912.9,2.61
Cuartel_Cabernet_2,2026-05-23T21:00:00,6.42,77.5,913.0,2.39
Cuartel_Cabernet_2,2026-05-23T22:00:00,5.49,81.84,912.9,2.1
Cuartel_Cabernet_2,2026-05-23T23:00:00,4.75,84.78,912.6,1.66
Cuartel_Cabernet_2,2026-05-24T00:00:00,4.36,85.17,912.2,1.18
Cuartel_Cabernet_2,2026-05-24T01:00:00,4.24,82.87,912.0,0.56
Cuartel_Cabernet_2,2026-05-24T02:00:00,3.9,81.78,911.6,-0.02
Cuartel_Cabernet_2,2026-05-24T03:00:00,3.58,81.77,911.3,-0.36
Cuartel_Cabernet_2,2026-05-24T04:00:00,3.79,80.74,911.2,-0.31
Cuartel_Cabernet_2,2026-05-24T05:00:00,4.27,79.52,911.8,-0.01
Cuartel_Cabernet_2,2026-05-24T06:00:00,4.75,77.8,912.5,0.2
Cuartel_Cabernet_2,2026-05-24T07:00:00,5.9,71.55,913.1,0.38
Cuartel_Cabernet_2,2026-05-24T08:00:00,9.01,56.72,913.5,0.19
Cuartel_Cabernet_2,2026-05-24T09:00:00,10.97,50.53,913.7,0.63
Cuartel_Cabernet_2,2026-05-24T10:00:00,12.1,44.81,913.5,-0.05
Cuartel_Cabernet_2,2026-05-24T11:00:00,13.24,39.83,912.9,-0.62
Cuartel_Cabernet_2,2026-05-24T12:00:00,13.82,37.76,912.0,-0.81
Cuartel_Cabernet_2,2026-05-24T13:00:00,13.95,38.06,911.5,-0.55
Cuartel_Cabernet_2,2026-05-24T14:00:00,14.3,38.37,911.6,-0.07
Cuartel_Cabernet_2,2026-05-24T15:00:00,14.04,41.22,911.9,0.75
Cuartel_Cabernet_2,2026-05-24T16:00:00,10.3,56.84,912.4,1.91
Cuartel_Cabernet_2,2026-05-24T17:00:00,9.12,63.72,913.1,2.44
Cuartel_Cabernet_2,2026-05-24T18:00:00,8.87,65.47,913.5,2.58
Cuartel_Cabernet_2,2026-05-24T19:00:00,8.27,68.06,913.6,2.52
Cuartel_Cabernet_2,2026-05-24T20:00:00,7.06,73.05,913.6,2.32
Cuartel_Cabernet_2,2026-05-24T21:00:00,6.21,76.53,913.6,2.11
Cuartel_Cabernet_2,2026-05-24T22:00:00,5.74,77.96,913.7,1.82
Cuartel_Cabernet_2,2026-05-24T23:00:00,5.5,78.31,913.8,1.52
Cuartel_Cabernet_2,2026-05-25T00:00:00,5.14,79.97,913.9,1.36
Cuartel_Cabernet_2,2026-05-25T01:00:00,4.69,81.65,913.7,1.14
Cuartel_Cabernet_2,2026-05-25T02:00:00,4.28,82.43,913.6,0.77
Cuartel_Cabernet_2,2026-05-25T03:00:00,3.98,82.03,913.5,0.3
Cuartel_Cabernet_2,2026-05-25T04:00:00,3.79,81.14,913.7,-0.14
Cuartel_Cabernet_2,2026-05-25T05:00:00,3.67,80.4,914.1,-0.41
Cuartel_Cabernet_2,2026-05-25T06:00:00,3.74,79.14,914.7,-0.53
Cuartel_Cabernet_2,2026-05-25T07:00:00,6.51,67.41,915.4,0.22
Cuartel_Cabernet_2,2026-05-25T08:00:00,9.68,59.36,915.9,1.63
Cuartel_Cabernet_2,2026-05-25T09:00:00,12.57,52.51,916.0,2.82
Cuartel_Cabernet_2,2026-05-25T10:00:00,15.18,44.55,915.6,3.0
Cuartel_Cabernet_2,2026-05-25T11:00:00,17.05,38.9,914.8,2.88
Cuartel_Cabernet_2,2026-05-25T12:00:00,18.07,36.45,914.0,2.9
Cuartel_Cabernet_2,2026-05-25T13:00:00,18.51,35.57,913.5,2.98
Cuartel_Cabernet_2,2026-05-25T14:00:00,18.35,36.35,913.5,3.15
Cuartel_Cabernet_2,2026-05-25T15:00:00,17.33,39.66,913.9,3.48
Cuartel_Cabernet_2,2026-05-25T16:00:00,13.4,52.6,914.5,3.92
Cuartel_Cabernet_2,2026-05-25T17:00:00,11.18,62.02,915.2,4.18
Cuartel_Cabernet_2,2026-05-25T18:00:00,10.49,65.67,915.9,4.35
Cuartel_Cabernet_2,2026-05-25T19:00:00,9.95,68.35,916.2,4.38
Cuartel_Cabernet_2,2026-05-25T20:00:00,9.47,70.48,916.3,4.32
Cuartel_Cabernet_2,2026-05-25T21:00:00,8.81,73.03,916.2,4.17
Cuartel_Cabernet_2,2026-05-25T22:00:00,8.14,75.33,916.0,3.93
Cuartel_Cabernet_2,2026-05-25T23:00:00,7.5,77.26,915.8,3.61
Cuartel_Cabernet_2,2026-05-26T00:00:00,7.05,77.91,915.5,3.23
Cuartel_Cabernet_2,2026-05-26T01:00:00,6.82,77.79,915.2,2.89
Cuartel_Cabernet_2,2026-05-26T02:00:00,6.47,79.05,914.8,2.69
Cuartel_Cabernet_2,2026-05-26T03:00:00,6.24,79.99,914.6,2.53
Cuartel_Cabernet_2,2026-05-26T04:00:00,5.96,82.03,914.6,2.52
Cuartel_Cabernet_2,2026-05-26T05:00:00,5.73,84.18,915.0,2.58
Cuartel_Cabernet_2,2026-05-26T06:00:00,6.06,82.47,915.4,2.52
Cuartel_Cabernet_2,2026-05-26T07:00:00,8.05,73.47,915.8,2.92
Cuartel_Cabernet_2,2026-05-26T08:00:00,11.1,62.74,916.0,3.8
Cuartel_Cabernet_2,2026-05-26T09:00:00,14.65,50.15,915.9,3.99
Cuartel_Cabernet_2,2026-05-26T10:00:00,17.93,40.38,915.4,4.09
Cuartel_Cabernet_2,2026-05-26T11:00:00,19.87,34.85,914.4,3.82
Cuartel_Cabernet_2,2026-05-26T12:00:00,20.91,32.41,913.3,3.74
Cuartel_Cabernet_2,2026-05-26T13:00:00,21.15,32.14,912.5,3.85
Cuartel_Cabernet_2,2026-05-26T14:00:00,20.82,33.2,912.2,4.05
Cuartel_Cabernet_2,2026-05-26T15:00:00,19.68,36.45,912.2,4.37
Cuartel_Cabernet_2,2026-05-26T16:00:00,15.51,48.43,912.5,4.69
Cuartel_Cabernet_2,2026-05-26T17:00:00,12.95,57.49,912.9,4.78
Cuartel_Cabernet_2,2026-05-26T18:00:00,11.72,62.48,913.5,4.8
Cuartel_Cabernet_2,2026-05-26T19:00:00,10.9,65.88,913.8,4.75
Cuartel_Cabernet_2,2026-05-26T20:00:00,10.06,69.66,913.5,4.7
Cuartel_Cabernet_2,2026-05-26T21:00:00,9.06,74.48,913.3,4.67
Cuartel_Cabernet_2,2026-05-26T22:00:00,8.3,78.39,913.0,4.6
Cuartel_Cabernet_2,2026-05-26T23:00:00,7.86,80.48,912.7,4.5
Cuartel_Cabernet_2,2026-05-27T00:00:00,7.43,82.99,912.4,4.47
Cuartel_Cabernet_2,2026-05-27T01:00:00,7.02,85.46,912.0,4.4
Cuartel_Cabernet_2,2026-05-27T02:00:00,6.63,87.45,911.6,4.31
Cuartel_Cabernet_2,2026-05-27T03:00:00,6.65,86.41,911.3,4.09
Cuartel_Cabernet_2,2026-05-27T04:00:00,6.63,84.75,911.4,3.72
Cuartel_Cabernet_2,2026-05-27T05:00:00,6.58,83.59,911.8,3.38
Cuartel_Cabernet_2,2026-05-27T06:00:00,6.9,80.34,912.3,3.07
Cuartel_Cabernet_2,2026-05-27T07:00:00,8.05,74.83,912.6,3.31
Cuartel_Cabernet_2,2026-05-27T08:00:00,10.5,65.74,912.6,3.99
Cuartel_Cabernet_2,2026-05-27T09:00:00,13.61,52.97,912.3,3.73
Cuartel_Cabernet_2,2026-05-27T10:00:00,16.69,43.12,911.7,3.52
Cuartel_Cabernet_2,2026-05-27T11:00:00,18.87,38.14,910.6,3.82
Cuartel_Cabernet_2,2026-05-27T12:00:00,20.49,34.8,909.4,4.06
Cuartel_Cabernet_2,2026-05-27T13:00:00,21.46,33.04,908.6,4.25
Cuartel_Cabernet_2,2026-05-27T14:00:00,21.41,33.99,908.3,4.69
Cuartel_Cabernet_2,2026-05-27T15:00:00,20.17,38.35,908.7,5.42
Cuartel_Cabernet_2,2026-05-27T16:00:00,16.04,52.29,909.1,6.21
Cuartel_Cabernet_2,2026-05-27T17:00:00,14.24,60.17,909.7,6.53
Cuartel_Cabernet_2,2026-05-27T18:00:00,13.6,63.14,910.2,6.53
Cuartel_Cabernet_2,2026-05-27T19:00:00,12.54,68.2,910.6,6.56
Cuartel_Cabernet_2,2026-05-27T20:00:00,11.35,73.89,910.7,6.47
Cuartel_Cabernet_2,2026-05-27T21:00:00,10.27,79.17,910.7,6.28
Cuartel_Cabernet_2,2026-05-27T22:00:00,9.73,81.61,910.8,6.1
Cuartel_Cabernet_2,2026-05-27T23:00:00,9.61,81.89,910.7,5.92
Cuartel_Cabernet_2,2026-05-28T00:00:00,9.28,82.97,910.5,5.71
Cuartel_Cabernet_2,2026-05-28T01:00:00,9.15,82.31,910.3,5.42
Cuartel_Cabernet_2,2026-05-28T02:00:00,9.28,79.96,910.2,5.13
Cuartel_Cabernet_2,2026-05-28T03:00:00,9.33,78.7,910.1,5.0
Cuartel_Cabernet_2,2026-05-28T04:00:00,9.19,78.59,910.3,4.93
Cuartel_Cabernet_2,2026-05-28T05:00:00,9.05,78.37,910.8,4.82
Cuartel_Cabernet_2,2026-05-28T06:00:00,8.99,77.98,911.4,4.73
Cuartel_Cabernet_2,2026-05-28T07:00:00,9.42,76.41,911.9,4.93
Cuartel_Cabernet_2,2026-05-28T08:00:00,10.15,74.32,912.4,5.34
Cuartel_Cabernet_2,2026-05-28T09:00:00,10.97,72.17,912.8,5.79
Cuartel_Cabernet_2,2026-05-28T10:00:00,11.93,67.83,912.8,5.85
Cuartel_Cabernet_2,2026-05-28T11:00:00,13.09,61.88,912.7,5.6
Cuartel_Cabernet_2,2026-05-28T12:00:00,14.11,57.62,912.4,5.55
Cuartel_Cabernet_2,2026-05-28T13:00:00,14.8,55.71,912.5,5.75
Cuartel_Cabernet_2,2026-05-28T14:00:00,15.33,54.78,912.8,6.06
Cuartel_Cabernet_2,2026-05-28T15:00:00,15.03,57.93,913.3,6.64
Cuartel_Cabernet_2,2026-05-28T16:00:00,11.64,75.73,914.1,7.4
Cuartel_Cabernet_2,2026-05-28T17:00:00,10.05,86.52,915.0,7.83
Cuartel_Cabernet_2,2026-05-28T18:00:00,9.5,89.86,915.9,7.8
Cuartel_Cabernet_2,2026-05-28T19:00:00,8.95,92.41,916.4,7.61
Cuartel_Cabernet_2,2026-05-28T20:00:00,8.47,93.25,916.6,7.2
Cuartel_Cabernet_2,2026-05-28T21:00:00,8.53,88.8,916.7,6.45
Cuartel_Cabernet_2,2026-05-28T22:00:00,8.61,84.8,916.7,5.73
Cuartel_Cabernet_2,2026-05-28T23:00:00,8.54,83.76,916.8,5.43
Cuartel_Cabernet_2,2026-05-29T00:00:00,8.3,84.06,916.8,5.22
Cuartel_Cabernet_2,2026-05-29T01:00:00,8.12,83.06,916.7,4.83
Cuartel_Cabernet_2,2026-05-29T02:00:00,7.97,81.86,916.7,4.39
Cuartel_Cabernet_2,2026-05-29T03:00:00,7.94,80.25,916.7,3.99
Cuartel_Cabernet_2,2026-05-29T04:00:00,8.09,78.24,916.9,3.74
Cuartel_Cabernet_2,2026-05-29T05:00:00,8.25,78.1,917.3,3.88
Cuartel_Cabernet_2,2026-05-29T06:00:00,8.16,79.57,917.9,4.12
Cuartel_Cabernet_2,2026-05-29T07:00:00,8.71,77.61,918.4,4.37
Cuartel_Cabernet_2,2026-05-29T08:00:00,10.03,72.94,918.8,4.92
Cuartel_Cabernet_2,2026-05-29T09:00:00,11.94,65.82,918.8,5.28
Cuartel_Cabernet_2,2026-05-29T10:00:00,13.71,61.57,918.3,6.07
Cuartel_Cabernet_2,2026-05-29T11:00:00,15.5,58.29,917.5,7.05
Cuartel_Cabernet_2,2026-05-29T12:00:00,17.37,54.41,916.5,7.9
Cuartel_Cabernet_2,2026-05-29T13:00:00,18.71,51.12,915.7,8.31
Cuartel_Cabernet_2,2026-05-29T14:00:00,19.02,50.58,915.3,8.5
